date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu,drift.correction.ec
2023-02-24T23:00:00Z,323,CT_323_HighSGD_20230302,28.47,58370.297551685224,36.142954025357966,957.2975516852225
2023-02-24T23:05:00Z,323,CT_323_HighSGD_20230302,28.459999999999997,58370.46094092429,36.15070211675556,957.4609409242881
2023-02-24T23:10:00Z,323,CT_323_HighSGD_20230302,28.459999999999997,58370.62433016335,36.15081634169968,957.6243301633536
2023-02-24T23:15:00Z,323,CT_323_HighSGD_20230302,28.45,58370.78771940242,36.15856722122362,957.7877194024193
2023-02-24T23:20:00Z,323,CT_323_HighSGD_20230302,28.439999999999998,58370.951108641486,36.16632086525116,957.9511086414848
2023-02-24T23:25:00Z,323,CT_323_HighSGD_20230302,28.419999999999998,58371.11449788055,36.18172212729403,958.1144978805504
2023-02-24T23:30:00Z,323,CT_323_HighSGD_20230302,28.4,58371.27788711961,36.19713436317964,958.277887119616
2023-02-24T23:35:00Z,323,CT_323_HighSGD_20230302,28.4,58371.44127635868,36.19724873782498,958.4412763586815
2023-02-24T23:40:00Z,323,CT_323_HighSGD_20230302,28.38,58371.60466559775,36.21267200784678,958.6046655977472
2023-02-24T23:45:00Z,323,CT_323_HighSGD_20230302,28.369999999999997,58371.768054836815,36.220444989990625,958.7680548368127
2023-02-24T23:50:00Z,323,CT_323_HighSGD_20230302,28.36,58371.931444075875,36.228220747089644,958.9314440758783
2023-02-24T23:55:00Z,323,CT_323_HighSGD_20230302,28.33,58372.09483331494,36.251335581851436,959.0948333149439
2023-02-25T00:00:00Z,323,CT_323_HighSGD_20230302,28.32,58372.25822255401,36.25912240178677,959.2582225540094
2023-02-25T00:05:00Z,323,CT_323_HighSGD_20230302,28.32,58372.42161179308,36.25923697650987,959.421611793075
2023-02-25T00:10:00Z,323,CT_323_HighSGD_20230302,28.299999999999997,58372.58500103214,36.27470438748974,959.5850010321407
2023-02-25T00:15:00Z,323,CT_323_HighSGD_20230302,28.27,58372.748390271205,36.29786885026348,959.7483902712062
2023-02-25T00:20:00Z,323,CT_323_HighSGD_20230302,28.259999999999998,58372.91177951027,36.305672328762505,959.9117795102718
2023-02-25T00:25:00Z,323,CT_323_HighSGD_20230302,28.25,58373.07516874934,36.313478596656374,960.0751687493373
2023-02-25T00:30:00Z,323,CT_323_HighSGD_20230302,28.23,58373.2385579884,36.32898470543938,960.2385579884029
2023-02-25T00:35:00Z,323,CT_323_HighSGD_20230302,28.209999999999997,58373.40194722747,36.34450188710314,960.4019472274686
2023-02-25T00:40:00Z,323,CT_323_HighSGD_20230302,28.2,58373.565336466534,36.35232207146086,960.5653364665341
2023-02-25T00:45:00Z,323,CT_323_HighSGD_20230302,28.169999999999998,58373.7287257056,36.3755695109887,960.7287257055997
2023-02-25T00:50:00Z,323,CT_323_HighSGD_20230302,28.16,58373.89211494467,36.38340084213937,960.8921149446652
2023-02-25T00:55:00Z,323,CT_323_HighSGD_20230302,28.15,58374.05550418373,36.39123497588982,961.0555041837308
2023-02-25T01:00:00Z,323,CT_323_HighSGD_20230302,28.119999999999997,58374.218893422796,36.414524051306465,961.2188934227964
2023-02-25T01:05:00Z,323,CT_323_HighSGD_20230302,28.11,58374.38228266186,36.42236935824416,961.382282661862
2023-02-25T01:10:00Z,323,CT_323_HighSGD_20230302,28.11,58374.54567190093,36.42248446082735,961.5456719009276
2023-02-25T01:15:00Z,323,CT_323_HighSGD_20230302,28.08,58374.70906113999,36.44580696144039,961.7090611399931
2023-02-25T01:20:00Z,323,CT_323_HighSGD_20230302,28.07,58374.87245037906,36.45366348801158,961.8724503790587
2023-02-25T01:25:00Z,323,CT_323_HighSGD_20230302,28.06,58375.035839618125,36.46152282913919,962.0358396181243
2023-02-25T01:30:00Z,323,CT_323_HighSGD_20230302,28.049999999999997,58375.19922885719,36.469384986158765,962.1992288571898
2023-02-25T01:35:00Z,323,CT_323_HighSGD_20230302,28.029999999999998,58375.36261809625,36.485002448402355,962.3626180962555
2023-02-25T01:40:00Z,323,CT_323_HighSGD_20230302,28.02,58375.52600733532,36.492873035782424,962.526007335321
2023-02-25T01:45:00Z,323,CT_323_HighSGD_20230302,28.009999999999998,58375.68939657439,36.500746444395205,962.6893965743866
