"Plot Title: CT_349_HighSGD"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739349, SEN S/N: 20739349)","Temp, °C (LGR S/N: 20739349, SEN S/N: 20739349)"
1,02/09/23 03:40:00 PM,41108.5,31.90
2,02/09/23 03:45:00 PM,41126.9,31.90
3,02/09/23 03:50:00 PM,41108.5,31.95
4,02/09/23 03:55:00 PM,41123.2,32.00
5,02/09/23 04:00:00 PM,41130.6,32.04
6,02/09/23 04:05:00 PM,41126.9,32.11
7,02/09/23 04:10:00 PM,41101.2,32.08
8,02/09/23 04:15:00 PM,41126.9,32.13
9,02/09/23 04:20:00 PM,41156.3,32.12
10,02/09/23 04:25:00 PM,41126.9,32.11
11,02/09/23 04:30:00 PM,41134.3,32.17
12,02/09/23 04:35:00 PM,41152.6,32.23
13,02/09/23 04:40:00 PM,41104.9,32.18
14,02/09/23 04:45:00 PM,41101.2,32.24
15,02/09/23 04:50:00 PM,41130.6,32.23
16,02/09/23 04:55:00 PM,41064.5,32.15
17,02/09/23 05:00:00 PM,41101.2,32.23
18,02/09/23 05:05:00 PM,41123.2,32.26
19,02/09/23 05:10:00 PM,41093.9,32.34
20,02/09/23 05:15:00 PM,41130.6,32.31
21,02/09/23 05:20:00 PM,41123.2,32.31
22,02/09/23 05:25:00 PM,41123.2,32.31
23,02/09/23 05:30:00 PM,41119.6,32.28
24,02/09/23 05:35:00 PM,41101.2,32.26
25,02/09/23 05:40:00 PM,41119.6,32.26
26,02/09/23 05:45:00 PM,41093.9,32.26
27,02/09/23 05:50:00 PM,41119.6,32.24
28,02/09/23 05:55:00 PM,41075.5,32.18
29,02/09/23 06:00:00 PM,41079.2,32.11
30,02/09/23 06:05:00 PM,41049.9,32.09
31,02/09/23 06:10:00 PM,41057.2,32.00
32,02/09/23 06:15:00 PM,40965.7,31.77
33,02/09/23 06:20:00 PM,40987.6,31.68
34,02/09/23 06:25:00 PM,41002.3,31.73
35,02/09/23 06:30:00 PM,40947.5,31.73
36,02/09/23 06:35:00 PM,41002.3,31.75
37,02/09/23 06:40:00 PM,40995.0,31.76
38,02/09/23 06:45:00 PM,40943.8,31.76
39,02/09/23 06:50:00 PM,40925.6,31.59
40,02/09/23 06:55:00 PM,40940.2,31.68
41,02/09/23 07:00:00 PM,40929.2,31.59
42,02/09/23 07:05:00 PM,40918.3,31.40
43,02/09/23 07:10:00 PM,40867.3,31.31
44,02/09/23 07:15:00 PM,40845.5,31.32
45,02/09/23 07:20:00 PM,40863.7,31.32
46,02/09/23 07:25:00 PM,40798.2,31.20
47,02/09/23 07:30:00 PM,40845.5,31.15
48,02/09/23 07:35:00 PM,40823.7,31.14
49,02/09/23 07:40:00 PM,40809.1,31.11
50,02/09/23 07:45:00 PM,40830.9,31.10
51,02/09/23 07:50:00 PM,40780.1,31.06
