"Plot Title: CT_349_HighSGD"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739349, SEN S/N: 20739349)","Temp, °C (LGR S/N: 20739349, SEN S/N: 20739349)"
1,02/04/23 10:20:00 AM,0.0,23.95
2,02/04/23 10:25:00 AM,0.0,23.95
3,02/04/23 10:30:00 AM,0.0,23.91
4,02/04/23 10:35:00 AM,0.0,23.81
5,02/04/23 10:40:00 AM,0.0,23.75
6,02/04/23 10:45:00 AM,0.0,23.69
7,02/04/23 10:50:00 AM,0.0,23.69
8,02/04/23 10:55:00 AM,0.0,23.72
9,02/04/23 11:00:00 AM,0.0,23.72
10,02/04/23 11:05:00 AM,0.0,23.67
11,02/04/23 11:10:00 AM,0.0,23.64
12,02/04/23 11:15:00 AM,0.0,23.61
13,02/04/23 11:20:00 AM,0.0,23.57
14,02/04/23 11:25:00 AM,0.0,23.52
15,02/04/23 11:30:00 AM,0.0,23.50
16,02/04/23 11:35:00 AM,0.0,23.66
17,02/04/23 11:40:00 AM,0.0,24.21
18,02/04/23 11:45:00 AM,0.0,24.29
19,02/04/23 11:50:00 AM,0.0,24.24
20,02/04/23 11:55:00 AM,0.0,24.18
21,02/04/23 12:00:00 PM,0.0,24.12
22,02/04/23 12:05:00 PM,0.0,24.07
23,02/04/23 12:10:00 PM,0.0,24.00
24,02/04/23 12:15:00 PM,0.0,23.94
25,02/04/23 12:20:00 PM,0.0,23.88
26,02/04/23 12:25:00 PM,0.0,24.86
27,02/04/23 12:30:00 PM,0.0,25.79
28,02/04/23 12:35:00 PM,0.0,26.55
29,02/04/23 12:40:00 PM,0.0,26.82
30,02/04/23 12:45:00 PM,0.0,26.85
31,02/04/23 12:50:00 PM,0.0,26.80
32,02/04/23 12:55:00 PM,0.0,26.70
33,02/04/23 01:00:00 PM,0.0,26.58
34,02/04/23 01:05:00 PM,0.0,26.85
35,02/04/23 01:10:00 PM,0.0,25.47
36,02/04/23 01:15:00 PM,0.0,25.43
37,02/04/23 01:20:00 PM,0.0,25.05
38,02/04/23 01:25:00 PM,0.0,25.43
39,02/04/23 01:30:00 PM,40416.4,31.06
40,02/04/23 01:35:00 PM,40567.0,30.98
41,02/04/23 01:40:00 PM,40617.4,30.49
42,02/04/23 01:45:00 PM,40549.0,30.08
43,02/04/23 01:50:00 PM,40459.3,29.77
44,02/04/23 01:55:00 PM,40427.1,29.47
45,02/04/23 02:00:00 PM,40327.1,29.13
46,02/04/23 02:05:00 PM,40248.9,28.80
47,02/04/23 02:10:00 PM,40266.6,28.79
48,02/04/23 02:15:00 PM,40305.8,28.69
49,02/04/23 02:20:00 PM,40502.4,28.92
50,02/04/23 02:25:00 PM,40513.1,28.91
51,02/04/23 02:30:00 PM,40488.0,28.76
52,02/04/23 02:35:00 PM,40531.1,28.68
53,02/04/23 02:40:00 PM,40567.0,28.62
54,02/04/23 02:45:00 PM,40592.2,28.55
55,02/04/23 02:50:00 PM,40603.0,28.55
56,02/04/23 02:55:00 PM,40617.4,28.43
57,02/04/23 03:00:00 PM,40574.2,28.26
58,02/04/23 03:05:00 PM,40646.3,28.22
59,02/04/23 03:10:00 PM,40671.5,28.19
60,02/04/23 03:15:00 PM,40660.7,28.09
61,02/04/23 03:20:00 PM,40693.2,28.02
62,02/04/23 03:25:00 PM,40714.9,27.95
63,02/04/23 03:30:00 PM,40736.6,27.91
64,02/04/23 03:35:00 PM,1025.3,27.64
65,02/04/23 03:40:00 PM,2442.6,29.09
66,02/04/23 03:45:00 PM,1913.9,27.62
67,02/04/23 03:50:00 PM,1650.4,27.62
68,02/04/23 03:55:00 PM,1534.5,27.81
69,02/04/23 04:00:00 PM,779.1,28.00
70,02/04/23 04:05:00 PM,41729.0,30.17
71,02/04/23 04:10:00 PM,41549.2,30.27
72,02/04/23 04:15:00 PM,41459.7,30.23
73,02/04/23 04:20:00 PM,41326.1,30.21
74,02/04/23 04:25:00 PM,41266.9,30.22
75,02/04/23 04:30:00 PM,41263.2,30.21
76,02/04/23 04:35:00 PM,41171.0,30.20
77,02/04/23 04:40:00 PM,41167.4,30.23
78,02/04/23 04:45:00 PM,41167.4,30.20
79,02/04/23 04:50:00 PM,41082.9,30.16
