"Plot Title: CT_323_HighSGD"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739323, SEN S/N: 20739323)","Temp, °C (LGR S/N: 20739323, SEN S/N: 20739323)"
1,02/09/23 03:40:00 PM,31450.6,32.22
2,02/09/23 03:45:00 PM,31408.4,32.25
3,02/09/23 03:50:00 PM,31373.7,32.29
4,02/09/23 03:55:00 PM,31366.3,32.34
5,02/09/23 04:00:00 PM,31356.4,32.40
6,02/09/23 04:05:00 PM,31329.2,32.43
7,02/09/23 04:10:00 PM,31302.1,32.44
8,02/09/23 04:15:00 PM,31233.2,32.46
9,02/09/23 04:20:00 PM,31157.2,32.45
10,02/09/23 04:25:00 PM,31110.8,32.45
11,02/09/23 04:30:00 PM,31110.8,32.51
12,02/09/23 04:35:00 PM,31062.0,32.55
13,02/09/23 04:40:00 PM,30967.4,32.51
14,02/09/23 04:45:00 PM,30907.1,32.58
15,02/09/23 04:50:00 PM,30866.1,32.55
16,02/09/23 04:55:00 PM,30919.1,32.49
17,02/09/23 05:00:00 PM,30907.1,32.55
18,02/09/23 05:05:00 PM,31152.3,32.58
19,02/09/23 05:10:00 PM,31125.4,32.68
20,02/09/23 05:15:00 PM,31098.6,32.68
21,02/09/23 05:20:00 PM,31054.8,32.65
22,02/09/23 05:25:00 PM,31023.2,32.64
23,02/09/23 05:30:00 PM,30938.4,32.63
24,02/09/23 05:35:00 PM,31213.5,32.61
25,02/09/23 05:40:00 PM,31267.6,32.61
26,02/09/23 05:45:00 PM,31289.7,32.61
27,02/09/23 05:50:00 PM,31247.9,32.59
28,02/09/23 05:55:00 PM,31235.6,32.54
29,02/09/23 06:00:00 PM,31216.0,32.46
30,02/09/23 06:05:00 PM,31196.3,32.45
31,02/09/23 06:10:00 PM,31191.4,32.36
32,02/09/23 06:15:00 PM,31013.5,32.15
33,02/09/23 06:20:00 PM,31003.8,32.06
34,02/09/23 06:25:00 PM,30991.6,32.06
35,02/09/23 06:30:00 PM,30965.0,32.06
36,02/09/23 06:35:00 PM,30965.0,32.09
37,02/09/23 06:40:00 PM,31243.0,32.12
38,02/09/23 06:45:00 PM,31228.2,32.11
39,02/09/23 06:50:00 PM,31235.6,31.94
40,02/09/23 06:55:00 PM,31216.0,32.00
41,02/09/23 07:00:00 PM,31203.7,31.92
42,02/09/23 07:05:00 PM,31198.8,31.76
43,02/09/23 07:10:00 PM,31164.5,31.66
44,02/09/23 07:15:00 PM,31186.5,31.68
45,02/09/23 07:20:00 PM,31159.6,31.65
46,02/09/23 07:25:00 PM,31181.6,31.56
47,02/09/23 07:30:00 PM,31154.7,31.51
48,02/09/23 07:35:00 PM,31181.6,31.48
49,02/09/23 07:40:00 PM,31167.0,31.46
50,02/09/23 07:45:00 PM,31191.4,31.43
51,02/09/23 07:50:00 PM,31196.3,31.41
52,02/09/23 07:55:00 PM,31186.5,31.38
53,02/09/23 08:00:00 PM,31184.1,31.34
54,02/09/23 08:05:00 PM,31171.9,31.32
55,02/09/23 08:10:00 PM,31157.2,31.28
56,02/09/23 08:15:00 PM,31167.0,31.29
57,02/09/23 08:20:00 PM,31164.5,31.36
58,02/09/23 08:25:00 PM,31176.7,31.37
59,02/09/23 08:30:00 PM,31176.7,31.40
60,02/09/23 08:35:00 PM,31147.4,31.40
61,02/09/23 08:40:00 PM,31154.7,31.40
62,02/09/23 08:45:00 PM,31162.1,31.33
63,02/09/23 08:50:00 PM,31157.2,31.31
64,02/09/23 08:55:00 PM,31191.4,31.28
65,02/09/23 09:00:00 PM,31191.4,31.31
66,02/09/23 09:05:00 PM,31162.1,31.27
67,02/09/23 09:10:00 PM,31191.4,31.23
68,02/09/23 09:15:00 PM,31176.7,31.23
69,02/09/23 09:20:00 PM,31203.7,31.23
70,02/09/23 09:25:00 PM,31225.8,31.22
71,02/09/23 09:30:00 PM,31216.0,31.19
72,02/09/23 09:35:00 PM,31218.4,31.18
73,02/09/23 09:40:00 PM,31216.0,31.17
74,02/09/23 09:45:00 PM,31216.0,31.13
75,02/09/23 09:50:00 PM,31225.8,31.12
76,02/09/23 09:55:00 PM,31245.4,31.09
77,02/09/23 10:00:00 PM,31260.2,31.08
78,02/09/23 10:05:00 PM,31265.1,31.07
79,02/09/23 10:10:00 PM,31218.4,31.06
80,02/09/23 10:15:00 PM,31225.8,31.02
81,02/09/23 10:20:00 PM,31213.5,30.98
