Serial Number:20555837 --,,,,,,
,,,,,,
"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)",Button Down,Button Up,Host Connect,EOF
2/8/2023 17:02,28.1,155, , , , 
2/8/2023 17:04,28.35,29, , , , 
2/8/2023 17:06,27.58,13, , , , 
2/8/2023 17:08,26.6,201, , , , 
2/8/2023 17:10,25.87,62, , , , 
2/8/2023 17:12,25.52,100, , , , 
2/8/2023 17:14,25.52,29, , , , 
2/8/2023 17:16,25.18,35, , , , 
2/8/2023 17:18,25.01,191, , , , 
2/8/2023 17:20,24.71,195, , , , 
2/8/2023 17:22,24.66,126, , , , 
2/8/2023 17:24,24.97,23, , , , 
2/8/2023 17:26,25.22,189, , , , 
2/8/2023 17:28,24.79,146, , , , 
2/8/2023 17:30,24.54,189, , , , 
2/8/2023 17:32,24.41,50, , , , 
2/8/2023 17:34,25.01,181, , , , 
2/8/2023 17:36,24.66,2, , , , 
2/8/2023 17:38,24.32,2, , , , 
2/8/2023 17:40,24.06,3, , , , 
2/8/2023 17:42,23.98,2, , , , 
2/8/2023 17:44,23.85,2, , , , 
2/8/2023 17:46,23.64,2, , , , 
2/8/2023 17:48,23.51,2, , , , 
2/8/2023 17:50,23.51,2, , , , 
2/8/2023 17:52,23.42,1, , , , 
2/8/2023 17:54,23.25,1, , , , 
2/8/2023 17:56,23.25,1, , , , 
2/8/2023 17:58,23.21,1, , , , 
2/8/2023 18:00,23.16,1, , , , 
2/8/2023 18:02,23.08,1, , , , 
2/8/2023 18:04,23.12,1, , , , 
2/8/2023 18:06,23.08,1, , , , 
2/8/2023 18:08,23.03,1, , , , 
2/8/2023 18:10,22.99,0, , , , 
2/8/2023 18:12,22.99,0, , , , 
2/8/2023 18:14,22.99,0, , , , 
2/8/2023 18:16,22.95,0, , , , 
2/8/2023 18:18,22.91,1, , , , 
2/8/2023 18:20,22.91,0, , , , 
2/8/2023 18:22,22.91,0, , , , 
2/8/2023 18:24,22.91,0, , , , 
2/8/2023 18:26,22.86,0, , , , 
2/8/2023 18:28,22.91,162, , , , 
2/8/2023 18:30,22.91,0, , , , 
2/8/2023 18:32,22.86,0, , , , 
2/8/2023 18:34,22.86,0, , , , 
2/8/2023 18:36,22.82,0, , , , 
2/8/2023 18:38,22.86,0, , , , 
2/8/2023 18:40,22.82,154, , , , 
2/8/2023 18:42,22.82,172, , , , 
2/8/2023 18:44,22.86,178, , , , 
2/8/2023 18:46,22.91,180, , , , 
2/8/2023 18:48,22.86,177, , , , 
2/8/2023 18:50,22.86,177, , , , 
2/8/2023 18:52,22.91,177, , , , 
2/8/2023 18:54,22.95,176, , , , 
2/8/2023 18:56,22.91,177, , , , 
2/8/2023 18:58,22.91,178, , , , 
2/8/2023 19:00,22.91,178, , , , 
2/8/2023 19:02,22.91,177, , , , 
2/8/2023 19:04,22.86,178, , , , 
2/8/2023 19:06,22.91,180, , , , 
2/8/2023 19:08,22.91,178, , , , 
2/8/2023 19:10,22.95,179, , , , 
2/8/2023 19:12,22.91,178, , , , 
2/8/2023 19:14,22.91,179, , , , 
2/8/2023 19:16,22.99,180, , , , 
2/8/2023 19:18,22.95,178, , , , 
2/8/2023 19:20,22.91,176, , , , 
2/8/2023 19:22,22.91,175, , , , 
2/8/2023 19:24,22.95,176, , , , 
2/8/2023 19:26,22.91,175, , , , 
2/8/2023 19:28,22.95,176, , , , 
2/8/2023 19:30,22.91,179, , , , 
2/8/2023 19:32,22.99,180, , , , 
2/8/2023 19:34,22.99,180, , , , 
2/8/2023 19:36,22.91,178, , , , 
2/8/2023 19:38,22.91,180, , , , 
2/8/2023 19:40,22.91,178, , , , 
2/8/2023 19:42,22.99,180, , , , 
2/8/2023 19:44,22.95,176, , , , 
2/8/2023 19:46,22.86,176, , , , 
2/8/2023 19:48,22.95,178, , , , 
2/8/2023 19:50,22.95,178, , , , 
2/8/2023 19:52,22.95,177, , , , 
2/8/2023 19:54,22.91,176, , , , 
2/8/2023 19:56,22.91,177, , , , 
2/8/2023 19:58,22.95,177, , , , 
2/8/2023 20:00,22.95,177, , , , 
2/8/2023 20:02,22.86,175, , , , 
2/8/2023 20:04,22.91,178, , , , 
2/8/2023 20:06,22.99,178, , , , 
2/8/2023 20:08,22.91,175, , , , 
2/8/2023 20:10,22.91,178, , , , 
2/8/2023 20:12,22.91,181, , , , 
2/8/2023 20:14,22.95,181, , , , 
2/8/2023 20:16,22.91,0, , , , 
2/8/2023 20:18,22.82,0, , , , 
2/8/2023 20:20,22.86,0, , , , 
2/8/2023 20:22,22.91,0, , , , 
2/8/2023 20:24,22.91,0, , , , 
2/8/2023 20:26,22.86,0, , , , 
2/8/2023 20:28,22.86,0, , , , 
2/8/2023 20:30,22.91,0, , , , 
2/8/2023 20:32,22.86,129, , , , 
2/8/2023 20:34,22.86,165, , , , 
2/8/2023 20:36,22.82,178, , , , 
2/8/2023 20:38,22.91,181, , , , 
2/8/2023 20:40,22.91,179, , , , 
2/8/2023 20:42,22.91,180, , , , 
2/8/2023 20:44,22.82,180, , , , 
2/8/2023 20:46,22.91,180, , , , 
2/8/2023 20:48,22.95,180, , , , 
2/8/2023 20:50,22.91,180, , , , 
2/8/2023 20:52,22.95,179, , , , 
2/8/2023 20:54,22.91,180, , , , 
2/8/2023 20:56,22.95,179, , , , 
2/8/2023 20:58,22.95,180, , , , 
2/8/2023 21:00,22.99,179, , , , 
2/8/2023 21:02,22.91,178, , , , 
2/8/2023 21:04,22.91,180, , , , 
2/8/2023 21:06,22.99,180, , , , 
2/8/2023 21:08,22.95,179, , , , 
2/8/2023 21:10,22.95,180, , , , 
2/8/2023 21:12,22.91,178, , , , 
2/8/2023 21:14,22.91,179, , , , 
2/8/2023 21:16,22.99,179, , , , 
2/8/2023 21:18,22.99,178, , , , 
2/8/2023 21:20,22.95,179, , , , 
2/8/2023 21:22,22.91,179, , , , 
2/8/2023 21:24,22.99,179, , , , 
2/8/2023 21:26,22.99,180, , , , 
2/8/2023 21:28,23.03,180, , , , 
2/8/2023 21:30,22.95,177, , , , 
2/8/2023 21:32,22.95,179, , , , 
2/8/2023 21:34,22.95,179, , , , 
2/8/2023 21:36,23.03,178, , , , 
2/8/2023 21:38,22.99,179, , , , 
2/8/2023 21:40,22.99,179, , , , 
2/8/2023 21:42,22.95,179, , , , 
2/8/2023 21:44,23.03,179, , , , 
2/8/2023 21:46,23.03,180, , , , 
2/8/2023 21:48,23.03,179, , , , 
2/8/2023 21:50,22.95,179, , , , 
2/8/2023 21:52,22.95,180, , , , 
2/8/2023 21:54,22.99,178, , , , 
2/8/2023 21:56,23.03,180, , , , 
2/8/2023 21:58,23.03,179, , , , 
2/8/2023 22:00,22.99,179, , , , 
2/8/2023 22:02,22.99,178, , , , 
2/8/2023 22:04,22.99,180, , , , 
2/8/2023 22:06,23.03,180, , , , 
2/8/2023 22:08,22.99,177, , , , 
2/8/2023 22:10,22.99,178, , , , 
2/8/2023 22:12,22.99,180, , , , 
2/8/2023 22:14,23.03,180, , , , 
2/8/2023 22:16,23.08,180, , , , 
2/8/2023 22:18,23.03,178, , , , 
2/8/2023 22:20,22.99,179, , , , 
2/8/2023 22:22,23.03,179, , , , 
2/8/2023 22:24,23.03,180, , , , 
2/8/2023 22:26,23.03,179, , , , 
2/8/2023 22:28,23.03,178, , , , 
2/8/2023 22:30,22.99,178, , , , 
2/8/2023 22:32,23.03,179, , , , 
2/8/2023 22:34,23.03,179, , , , 
2/8/2023 22:36,23.03,178, , , , 
2/8/2023 22:38,23.03,178, , , , 
2/8/2023 22:40,22.95,178, , , , 
2/8/2023 22:42,22.99,179, , , , 
2/8/2023 22:44,23.08,179, , , , 
2/8/2023 22:46,23.03,178, , , , 
2/8/2023 22:48,23.03,178, , , , 
2/8/2023 22:50,22.99,179, , , , 
2/8/2023 22:52,22.99,178, , , , 
2/8/2023 22:54,23.03,179, , , , 
2/8/2023 22:56,23.08,182, , , , 
2/8/2023 22:58,22.99,179, , , , 
2/8/2023 23:00,22.99,179, , , , 
2/8/2023 23:02,22.95,179, , , , 
2/8/2023 23:04,22.95,180, , , , 
2/8/2023 23:06,23.08,179, , , , 
2/8/2023 23:08,22.99,177, , , , 
2/8/2023 23:10,22.95,176, , , , 
2/8/2023 23:12,22.95,178, , , , 
2/8/2023 23:14,23.03,178, , , , 
2/8/2023 23:16,23.03,178, , , , 
2/8/2023 23:18,22.99,178, , , , 
2/8/2023 23:20,22.95,179, , , , 
2/8/2023 23:22,22.99,179, , , , 
2/8/2023 23:24,22.95,180, , , , 
2/8/2023 23:26,23.08,179, , , , 
2/8/2023 23:28,22.95,178, , , , 
2/8/2023 23:30,22.91,179, , , , 
2/8/2023 23:32,22.99,178, , , , 
2/8/2023 23:34,23.03,179, , , , 
2/8/2023 23:36,23.03,176, , , , 
2/8/2023 23:38,22.95,175, , , , 
2/8/2023 23:40,22.95,177, , , , 
2/8/2023 23:42,22.95,179, , , , 
2/8/2023 23:44,22.99,179, , , , 
2/8/2023 23:46,22.99,179, , , , 
2/8/2023 23:48,22.91,179, , , , 
2/8/2023 23:50,22.91,179, , , , 
2/8/2023 23:52,22.99,179, , , , 
2/8/2023 23:54,23.03,179, , , , 
2/8/2023 23:56,23.03,178, , , , 
2/8/2023 23:58,22.95,178, , , , 
2/9/2023 0:00,22.86,179, , , , 
2/9/2023 0:02,22.95,180, , , , 
2/9/2023 0:04,22.95,179, , , , 
2/9/2023 0:06,23.03,179, , , , 
2/9/2023 0:08,22.91,178, , , , 
2/9/2023 0:10,22.95,180, , , , 
2/9/2023 0:12,22.95,180, , , , 
2/9/2023 0:14,22.99,180, , , , 
2/9/2023 0:16,22.99,178, , , , 
2/9/2023 0:18,22.86,176, , , , 
2/9/2023 0:20,22.95,177, , , , 
2/9/2023 0:22,22.95,180, , , , 
2/9/2023 0:24,23.03,179, , , , 
2/9/2023 0:26,22.99,179, , , , 
2/9/2023 0:28,22.95,179, , , , 
2/9/2023 0:30,22.95,179, , , , 
2/9/2023 0:32,22.99,180, , , , 
2/9/2023 0:34,23.03,179, , , , 
2/9/2023 0:36,22.95,179, , , , 
2/9/2023 0:38,22.91,179, , , , 
2/9/2023 0:40,22.99,179, , , , 
2/9/2023 0:42,23.03,179, , , , 
2/9/2023 0:44,22.99,176, , , , 
2/9/2023 0:46,22.99,175, , , , 
2/9/2023 0:48,22.99,178, , , , 
2/9/2023 0:50,22.99,179, , , , 
2/9/2023 0:52,22.99,179, , , , 
2/9/2023 0:54,22.95,178, , , , 
2/9/2023 0:56,22.91,179, , , , 
2/9/2023 0:58,22.95,179, , , , 
2/9/2023 1:00,22.99,179, , , , 
2/9/2023 1:02,23.03,178, , , , 
2/9/2023 1:04,22.95,178, , , , 
2/9/2023 1:06,22.91,178, , , , 
2/9/2023 1:08,22.99,178, , , , 
2/9/2023 1:10,22.99,178, , , , 
2/9/2023 1:12,23.03,176, , , , 
2/9/2023 1:14,22.91,178, , , , 
2/9/2023 1:16,22.95,179, , , , 
2/9/2023 1:18,22.99,177, , , , 
2/9/2023 1:20,23.03,180, , , , 
2/9/2023 1:22,23.08,179, , , , 
2/9/2023 1:24,22.99,178, , , , 
2/9/2023 1:26,22.95,180, , , , 
2/9/2023 1:28,22.95,0, , , , 
2/9/2023 1:30,22.99,0, , , , 
2/9/2023 1:32,22.95,0, , , , 
2/9/2023 1:34,22.91,0, , , , 
2/9/2023 1:36,22.91,0, , , , 
2/9/2023 1:38,22.95,0, , , , 
2/9/2023 1:40,22.95,0, , , , 
2/9/2023 1:42,22.99,0, , , , 
2/9/2023 1:44,22.86,0, , , , 
2/9/2023 1:46,22.86,0, , , , 
2/9/2023 1:48,22.91,0, , , , 
2/9/2023 1:50,22.91,0, , , , 
2/9/2023 1:52,22.95,0, , , , 
2/9/2023 1:54,22.86,0, , , , 
2/9/2023 1:56,22.82,0, , , , 
2/9/2023 1:58,22.82,0, , , , 
2/9/2023 2:00,22.86,0, , , , 
2/9/2023 2:02,22.82,0, , , , 
2/9/2023 2:04,22.91,0, , , , 
2/9/2023 2:06,22.95,0, , , , 
2/9/2023 2:08,22.86,0, , , , 
2/9/2023 2:10,22.82,0, , , , 
2/9/2023 2:12,22.82,0, , , , 
2/9/2023 2:14,22.86,0, , , , 
2/9/2023 2:16,22.91,0, , , , 
2/9/2023 2:18,22.82,0, , , , 
2/9/2023 2:20,22.82,0, , , , 
2/9/2023 2:22,22.82,0, , , , 
2/9/2023 2:24,22.82,0, , , , 
2/9/2023 2:26,22.86,0, , , , 
2/9/2023 2:28,22.86,0, , , , 
2/9/2023 2:30,22.91,0, , , , 
2/9/2023 2:32,22.91,0, , , , 
2/9/2023 2:34,22.86,0, , , , 
2/9/2023 2:36,22.82,0, , , , 
2/9/2023 2:38,22.82,0, , , , 
2/9/2023 2:40,22.86,0, , , , 
2/9/2023 2:42,22.91,0, , , , 
2/9/2023 2:44,22.86,0, , , , 
2/9/2023 2:46,22.82,0, , , , 
2/9/2023 2:48,22.82,0, , , , 
2/9/2023 2:50,22.82,0, , , , 
2/9/2023 2:52,22.82,0, , , , 
2/9/2023 2:54,22.91,0, , , , 
2/9/2023 2:56,22.91,0, , , , 
2/9/2023 2:58,22.82,0, , , , 
2/9/2023 3:00,22.86,0, , , , 
2/9/2023 3:02,22.82,0, , , , 
2/9/2023 3:04,22.82,0, , , , 
2/9/2023 3:06,22.86,0, , , , 
2/9/2023 3:08,22.91,0, , , , 
2/9/2023 3:10,22.95,0, , , , 
2/9/2023 3:12,22.91,0, , , , 
2/9/2023 3:14,22.91,0, , , , 
2/9/2023 3:16,22.86,0, , , , 
2/9/2023 3:18,22.82,0, , , , 
2/9/2023 3:20,22.82,0, , , , 
2/9/2023 3:22,22.82,0, , , , 
2/9/2023 3:24,22.86,0, , , , 
2/9/2023 3:26,22.91,0, , , , 
2/9/2023 3:28,22.86,0, , , , 
2/9/2023 3:30,22.82,0, , , , 
2/9/2023 3:32,22.86,0, , , , 
2/9/2023 3:34,22.82,0, , , , 
2/9/2023 3:36,22.91,0, , , , 
2/9/2023 3:38,22.86,0, , , , 
2/9/2023 3:40,22.91,0, , , , 
2/9/2023 3:42,22.86,0, , , , 
2/9/2023 3:44,22.82,0, , , , 
2/9/2023 3:46,22.82,0, , , , 
2/9/2023 3:48,22.86,0, , , , 
2/9/2023 3:50,22.91,0, , , , 
2/9/2023 3:52,22.86,0, , , , 
2/9/2023 3:54,22.82,0, , , , 
2/9/2023 3:56,22.82,0, , , , 
2/9/2023 3:58,22.86,0, , , , 
2/9/2023 4:00,22.86,0, , , , 
2/9/2023 4:02,22.91,0, , , , 
2/9/2023 4:04,22.91,0, , , , 
2/9/2023 4:06,22.82,0, , , , 
2/9/2023 4:08,22.78,0, , , , 
2/9/2023 4:10,22.82,0, , , , 
2/9/2023 4:12,22.86,0, , , , 
2/9/2023 4:14,22.86,0, , , , 
2/9/2023 4:16,22.91,0, , , , 
2/9/2023 4:18,22.86,0, , , , 
2/9/2023 4:20,22.82,0, , , , 
2/9/2023 4:22,22.73,0, , , , 
2/9/2023 4:24,22.82,0, , , , 
2/9/2023 4:26,22.82,0, , , , 
2/9/2023 4:28,22.86,0, , , , 
2/9/2023 4:30,22.86,0, , , , 
2/9/2023 4:32,22.86,0, , , , 
2/9/2023 4:34,22.78,0, , , , 
2/9/2023 4:36,22.78,0, , , , 
2/9/2023 4:38,22.82,0, , , , 
2/9/2023 4:40,22.82,0, , , , 
2/9/2023 4:42,22.86,0, , , , 
2/9/2023 4:44,22.91,0, , , , 
2/9/2023 4:46,22.86,0, , , , 
2/9/2023 4:48,22.86,0, , , , 
2/9/2023 4:50,22.78,0, , , , 
2/9/2023 4:52,22.82,0, , , , 
2/9/2023 4:54,22.82,0, , , , 
2/9/2023 4:56,22.82,0, , , , 
2/9/2023 4:58,22.91,0, , , , 
2/9/2023 5:00,22.86,0, , , , 
2/9/2023 5:02,22.82,0, , , , 
2/9/2023 5:04,22.73,0, , , , 
2/9/2023 5:06,22.78,0, , , , 
2/9/2023 5:08,22.82,0, , , , 
2/9/2023 5:10,22.86,0, , , , 
2/9/2023 5:12,22.86,0, , , , 
2/9/2023 5:14,22.86,0, , , , 
2/9/2023 5:16,22.82,0, , , , 
2/9/2023 5:18,22.78,0, , , , 
2/9/2023 5:20,22.82,0, , , , 
2/9/2023 5:22,22.82,0, , , , 
2/9/2023 5:24,22.82,0, , , , 
2/9/2023 5:26,22.91,0, , , , 
2/9/2023 5:28,22.91,0, , , , 
2/9/2023 5:30,22.91,0, , , , 
2/9/2023 5:32,22.82,0, , , , 
2/9/2023 5:34,22.82,0, , , , 
2/9/2023 5:36,22.82,0, , , , 
2/9/2023 5:38,22.82,0, , , , 
2/9/2023 5:40,22.91,0, , , , 
2/9/2023 5:42,22.91,0, , , , 
2/9/2023 5:44,22.82,0, , , , 
2/9/2023 5:46,22.82,0, , , , 
2/9/2023 5:48,22.78,0, , , , 
2/9/2023 5:50,22.86,0, , , , 
2/9/2023 5:52,22.86,0, , , , 
2/9/2023 5:54,22.86,0, , , , 
2/9/2023 5:56,22.78,158, , , , 
2/9/2023 5:58,22.86,176, , , , 
2/9/2023 6:00,22.86,181, , , , 
2/9/2023 6:02,22.91,182, , , , 
2/9/2023 6:04,22.95,182, , , , 
2/9/2023 6:06,22.86,181, , , , 
2/9/2023 6:08,22.86,180, , , , 
2/9/2023 6:10,22.91,180, , , , 
2/9/2023 6:12,22.91,180, , , , 
2/9/2023 6:14,22.99,179, , , , 
2/9/2023 6:16,22.91,179, , , , 
2/9/2023 6:18,22.91,179, , , , 
2/9/2023 6:20,22.95,181, , , , 
2/9/2023 6:22,22.95,180, , , , 
2/9/2023 6:24,22.99,179, , , , 
2/9/2023 6:26,22.95,179, , , , 
2/9/2023 6:28,22.91,181, , , , 
2/9/2023 6:30,22.91,182, , , , 
2/9/2023 6:32,22.95,182, , , , 
2/9/2023 6:34,22.99,181, , , , 
2/9/2023 6:36,22.99,181, , , , 
2/9/2023 6:38,22.95,181, , , , 
2/9/2023 6:40,22.99,180, , , , 
2/9/2023 6:42,22.99,196, , , , 
2/9/2023 6:44,23.03,186, , , , 
2/9/2023 6:46,22.99,191, , , , 
2/9/2023 6:48,22.99,183, , , , 
2/9/2023 6:50,22.99,192, , , , 
2/9/2023 6:52,22.99,182, , , , 
2/9/2023 6:54,22.99,182, , , , 
2/9/2023 6:56,22.91,184, , , , 
2/9/2023 6:58,22.95,211, , , , 
2/9/2023 7:00,23.03,209, , , , 
2/9/2023 7:02,22.99,207, , , , 
2/9/2023 7:04,22.91,198, , , , 
2/9/2023 7:06,22.95,203, , , , 
2/9/2023 7:08,22.95,200, , , , 
2/9/2023 7:10,22.95,198, , , , 
2/9/2023 7:12,22.91,198, , , , 
2/9/2023 7:14,22.95,198, , , , 
2/9/2023 7:16,22.99,197, , , , 
2/9/2023 7:18,22.91,194, , , , 
2/9/2023 7:20,22.95,192, , , , 
2/9/2023 7:22,22.91,194, , , , 
2/9/2023 7:24,22.91,194, , , , 
2/9/2023 7:26,22.95,193, , , , 
2/9/2023 7:28,22.91,182, , , , 
2/9/2023 7:30,22.91,183, , , , 
2/9/2023 7:32,22.95,186, , , , 
2/9/2023 7:34,22.99,193, , , , 
2/9/2023 7:36,22.91,194, , , , 
2/9/2023 7:38,22.91,193, , , , 
2/9/2023 7:40,22.99,190, , , , 
2/9/2023 7:42,22.95,193, , , , 
2/9/2023 7:44,22.91,188, , , , 
2/9/2023 7:46,22.91,182, , , , 
2/9/2023 7:48,22.95,191, , , , 
2/9/2023 7:50,22.91,189, , , , 
2/9/2023 7:52,22.86,193, , , , 
2/9/2023 7:54,22.86,192, , , , 
2/9/2023 7:56,22.86,192, , , , 
2/9/2023 7:58,22.86,193, , , , 
2/9/2023 8:00,22.91,191, , , , 
2/9/2023 8:02,22.86,193, , , , 
2/9/2023 8:04,22.91,194, , , , 
2/9/2023 8:06,22.82,191, , , , 
2/9/2023 8:08,22.82,191, , , , 
2/9/2023 8:10,22.82,190, , , , 
2/9/2023 8:12,22.86,189, , , , 
2/9/2023 8:14,22.86,190, , , , 
2/9/2023 8:16,22.86,191, , , , 
2/9/2023 8:18,22.82,191, , , , 
2/9/2023 8:20,22.82,191, , , , 
2/9/2023 8:22,22.86,191, , , , 
2/9/2023 8:24,22.91,191, , , , 
2/9/2023 8:26,22.86,190, , , , 
2/9/2023 8:28,22.86,190, , , , 
2/9/2023 8:30,22.86,190, , , , 
2/9/2023 8:32,22.86,191, , , , 
2/9/2023 8:34,22.86,193, , , , 
2/9/2023 8:36,22.82,190, , , , 
2/9/2023 8:38,22.82,84, , , , 
2/9/2023 8:40,22.91,182, , , , 
2/9/2023 8:42,22.95,182, , , , 
2/9/2023 8:44,23.03,183, , , , 
2/9/2023 8:46,22.99,184, , , , 
2/9/2023 8:48,22.95,182, , , , 
2/9/2023 8:50,22.99,182, , , , 
2/9/2023 8:52,22.99,181, , , , 
2/9/2023 8:54,22.95,182, , , , 
2/9/2023 8:56,22.95,180, , , , 
2/9/2023 8:58,22.91,183, , , , 
2/9/2023 9:00,22.91,183, , , , 
2/9/2023 9:02,22.91,183, , , , 
2/9/2023 9:04,22.91,180, , , , 
2/9/2023 9:06,22.86,182, , , , 
2/9/2023 9:08,22.86,182, , , , 
2/9/2023 9:10,22.82,181, , , , 
2/9/2023 9:12,22.86,179, , , , 
2/9/2023 9:14,22.86,177, , , , 
2/9/2023 9:16,22.86,177, , , , 
2/9/2023 9:18,22.91,182, , , , 
2/9/2023 9:20,22.86,182, , , , 
2/9/2023 9:22,23.68,40, , , , 
2/9/2023 9:24,24.36,109, , , , 
2/9/2023 9:26,24.92,"1,260", , , , 
2/9/2023 9:28,25.39,42, , , , 
2/9/2023 9:30,25.69,56, , , , 
2/9/2023 9:32,26.08,33, , , , 
2/9/2023 9:34,26.25,39, , , , 
2/9/2023 9:36,26.42,45, , , , 
2/9/2023 9:38,26.6,41, , , , 
2/9/2023 9:40,26.81,"1,036", , , , 
2/9/2023 9:42,27.07,95, , , , 
2/9/2023 9:44,27.15,119, , , , 
2/9/2023 9:46,26.94,85, , , , 
2/9/2023 9:48,26.55,42, , , , 
2/9/2023 9:50,26.3,113, , , , 
2/9/2023 9:52,25.87,25, , , , 
2/9/2023 9:54,25.48,116, , , , 
2/9/2023 9:56,25.35,319, , , , 
2/9/2023 9:58,25.14,112, , , , 
2/9/2023 10:00,24.92,98, , , , 
2/9/2023 10:02,24.66,86, , , , 
2/9/2023 10:04,24.49,77, , , , 
2/9/2023 10:06,24.66,101, , , , 
2/9/2023 10:08,24.92,98, , , , 
2/9/2023 10:10,25.31,60, , , , 
2/9/2023 10:12,25.39,56, , , , 
2/9/2023 10:14,26.25,"20,270", , , , 
2/9/2023 10:16,30.54,"26,573", , , , 
2/9/2023 10:18,32.94,"15,795", , , , 
2/9/2023 10:20,35,"19,282", , , , 
2/9/2023 10:22,35.82,"96,174", , , , 
2/9/2023 10:24,35.13,"76,800", , , , 
2/9/2023 10:26,34.57,"8,210", , , , 
2/9/2023 10:28,34.4,"71,414", , , , 
2/9/2023 10:30,34.66,"76,186", , , , 
2/9/2023 10:32,34.66,"87,204", , , , 
2/9/2023 10:34,34.4,"73,032", , , , 
2/9/2023 10:36,35.6,"84,132", , , , 
2/9/2023 10:38,33.03,791, , , , 
2/9/2023 10:40,31.74,773, , , , 
2/9/2023 10:42,30.97,5, , , , 
2/9/2023 10:44,30.71,3, , , , 
2/9/2023 10:46,30.46,2, , , , 
2/9/2023 10:48,30.37,3, , , , 
2/9/2023 10:50,30.28,3, , , , 
2/9/2023 10:52,30.28,5, , , , 
2/9/2023 10:54,30.24,6, , , , 
2/9/2023 10:56,30.28,4, , , , 
2/9/2023 10:58,30.28,4, , , , 
2/9/2023 11:00,30.33,2, , , , 
2/9/2023 11:02,30.41,5, , , , 
2/9/2023 11:04,30.5,5, , , , 
2/9/2023 11:06,30.5,4, , , , 
2/9/2023 11:08,30.63,6, , , , 
2/9/2023 11:10,30.71,6, , , , 
2/9/2023 11:12,30.76,5, , , , 
2/9/2023 11:14,30.8,6, , , , 
2/9/2023 11:16,30.89,5, , , , 
2/9/2023 11:18,30.93,3, , , , 
2/9/2023 11:20,30.97,6, , , , 
2/9/2023 11:22,31.01,5, , , , 
2/9/2023 11:24,31.1,5, , , , 
2/9/2023 11:26,31.1,4, , , , 
2/9/2023 11:28,31.14,8, , , , 
2/9/2023 11:30,31.19,2, , , , 
2/9/2023 11:32,31.27,5, , , , 
2/9/2023 11:34,31.27,4, , , , 
2/9/2023 11:36,31.31,3, , , , 
2/9/2023 11:38,31.36,6, , , , 
2/9/2023 11:40,31.36,2, , , , 
2/9/2023 11:42,31.4,7, , , , 
2/9/2023 11:44,31.4,3, , , , 
2/9/2023 11:46,31.4,2, , , , 
2/9/2023 11:48,31.44,5, , , , 
2/9/2023 11:50,31.49,7, , , , 
2/9/2023 11:52,31.4,6, , , , 
2/9/2023 11:54,31.53,5, , , , 
2/9/2023 11:56,31.49,6, , , , 
2/9/2023 11:58,31.49,3, , , , 
2/9/2023 12:00,31.44,879, , , , 
2/9/2023 12:02,31.1,638, , , , 
2/9/2023 12:04,30.84,929, , , , 
2/9/2023 12:06,30.8,513, , , , 
2/9/2023 12:08,30.67,47, , , , 
2/9/2023 12:10,30.63,35, , , , 
2/9/2023 12:12,30.59,48, , , , 
2/9/2023 12:14,30.46,37, , , , 
2/9/2023 12:16,30.5,43, , , , 
2/9/2023 12:18,30.46,48, , , , 
2/9/2023 12:20,30.46,113, , , , 
2/9/2023 12:22,30.37,"2,721", , , , 
2/9/2023 12:24,31.01,"61,153", , , , 
2/9/2023 12:26,32.13,"30,177", , , , 
2/9/2023 12:28,31.61,"24,494", , , , 
2/9/2023 12:30,32.64,"66,867", , , , 
2/9/2023 12:32,31.83,"8,387", , , , 
2/9/2023 12:34,31.74,"11,177", , , , 
2/9/2023 12:36,32.09,"76,800", , , , 
2/9/2023 12:38,32.26,"19,569", , , , 
2/9/2023 12:40,31.83,"13,092", , , , 
2/9/2023 12:42,31.7,"10,732", , , , 
2/9/2023 12:44,32.47,"88,596", , , , 
2/9/2023 12:46,33.07,"47,657", , , , 
2/9/2023 12:48,32.52,"11,459", , , , 
2/9/2023 12:50,33.2,"74,588", , , , 
2/9/2023 12:52,33.29,"78,889", , , , 
2/9/2023 12:54,33.59,"84,746", , , , 
2/9/2023 12:56,33.63,"86,139", , , , 
2/9/2023 12:58,33.67,"94,822", , , , 
2/9/2023 13:00,33.67,"93,389", , , , 
2/9/2023 13:02,33.67,"84,869", , , , 
2/9/2023 13:04,33.67,"91,013", , , , 
2/9/2023 13:06,33.76,"75,858", , , , 
2/9/2023 13:08,33.85,"97,526", , , , 
2/9/2023 13:10,33.76,"80,876", , , , 
2/9/2023 13:12,33.85,"94,167", , , , 
2/9/2023 13:14,33.76,"38,748", , , , 
2/9/2023 13:16,32.73,"37,458", , , , 
2/9/2023 13:18,33.63,"88,064", , , , 
2/9/2023 13:20,33.63,"95,846", , , , 
2/9/2023 13:22,33.8,"90,767", , , , 
2/9/2023 13:24,33.93,"78,950", , , , 
2/9/2023 13:26,33.85,"106,168", , , , 
2/9/2023 13:28,33.89,"91,914", , , , 
2/9/2023 13:30,33.89,"101,417", , , , 
2/9/2023 13:32,33.93,"62,956", , , , 
2/9/2023 13:34,34.02,"68,772", , , , 
2/9/2023 13:36,33.93,"70,676", , , , 
2/9/2023 13:38,33.97,"84,541", , , , 
2/9/2023 13:40,33.97,"99,860", , , , 
2/9/2023 13:42,34.02,"113,295", , , , 
2/9/2023 13:44,34.02,"76,923", , , , 
2/9/2023 13:46,34.1,"73,277", , , , 
2/9/2023 13:48,34.15,"59,720", , , , 
